Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12
601,soloAUV 20220919-183129-1418.png,3151,1782,1235,1877,1317,1,-1,copepod,1,,
602,soloAUV 20220919-183130-1419.png,3152,1813,309,1887,385,1,-1,copepod,1,,
603,soloAUV 20220919-183139-1427.png,3160,1103,1413,1277,1581,1,-1,copepod,1,,
604,soloAUV 20220919-183139-1427.png,3160,2254,2357,2420,2617,1,-1,ctenophore-maybe,1,(poly) 2294 2357 2420 2591 2379 2617 2281 2489 2254 2362 2294 2357,
605,soloAUV 20220919-183144-1432.png,3165,1548,881,1638,960,1,-1,copepod,1,,
606,soloAUV 20220919-183159-1445.png,3178,2215,1837,2546,2197,1,-1,ctenophore-maybe,1,(poly) 2546 1878 2393 2120 2217 2197 2215 2023 2513 1837 2546 1878,
607,soloAUV 20220919-183203-1449.png,3182,852,1499,1045,1719,1,-1,unknown,1,(poly) 852 1602 886 1719 986 1698 1045 1606 1035 1510 970 1499 886 1556 852 1602,
608,soloAUV 20220919-183205-1451.png,3184,1969,2078,2046,2164,1,-1,copepod,1,,
609,soloAUV 20220919-183210-1455.png,3188,840,1321,930,1445,1,-1,appendicularian-maybe,1,(poly) 909 1321 854 1328 840 1429 852 1445 897 1439 929 1375 930 1328 909 1321,
610,soloAUV 20220919-183212-1457.png,3190,2062,171,2351,402,1,-1,copepod,1,(poly) 2271 192 2062 353 2120 402 2351 221 2301 171 2271 192,
611,soloAUV 20220919-183212-1457.png,3190,2314,2497,2384,2575,1,-1,unknown,1,,
612,soloAUV 20220919-183215-1460.png,3193,2674,1975,2820,2095,1,-1,copepod,1,,
613,soloAUV 20220919-183217-1461.png,3194,1693,2118,1880,2325,1,-1,copepod,1,,
614,soloAUV 20220919-183221-1465.png,3198,1803,793,1869,862,1,-1,copepod,1,,
615,soloAUV 20220919-183221-1465.png,3198,2236,2628,2376,2731,1,-1,copepod,1,(poly) 2340 2633 2245 2676 2236 2720 2267 2731 2376 2662 2355 2628 2340 2633,
616,soloAUV 20220919-183222-1466.png,3199,1913,2559,2026,2646,1,-1,copepod,1,,
617,soloAUV 20220919-183227-1470.png,3203,1327,1204,1409,1309,1,-1,copepod,1,,
618,soloAUV 20220919-183227-1470.png,3203,1657,749,1736,814,1,-1,copepod,1,,
619,soloAUV 20220919-183229-1472.png,3205,1277,2085,1435,2215,1,-1,copepod-oithona,1,,
620,soloAUV 20220919-183231-1474.png,3207,2985,492,3278,679,1,-1,copepod-centropages,1,,
621,soloAUV 20220919-183231-1474.png,3207,1628,263,1737,354,1,-1,copepod,1,,
622,soloAUV 20220919-183232-1475.png,3208,2441,1322,2583,1385,1,-1,copepod,1,,
623,soloAUV 20220919-183232-1475.png,3208,2213,1126,2285,1183,1,-1,copepod,1,,
624,soloAUV 20220919-183232-1475.png,3208,2468,2464,2605,2583,1,-1,copepod,1,,
625,soloAUV 20220919-183233-1476.png,3209,2171,2380,2349,2539,1,-1,copepod-oithona,1,,
626,soloAUV 20220919-183233-1476.png,3209,1735,945,1834,1021,1,-1,copepod,1,,
627,soloAUV 20220919-183235-1478.png,3211,3137,1024,3268,1150,1,-1,copepod,1,,
629,soloAUV 20220919-183238-1480.png,3213,2187,906,2519,1202,1,-1,salp,1,,
630,soloAUV 20220919-183243-1485.png,3218,2734,1825,2957,1986,1,-1,copepod-centropages,1,,
631,soloAUV 20220919-183243-1485.png,3218,2349,933,2487,1037,1,-1,copepod,1,,
632,soloAUV 20220919-183244-1486.png,3219,1460,2472,1552,2547,1,-1,copepod-edge,1,,
633,soloAUV 20220919-183250-1491.png,3224,1977,1391,2166,1522,1,-1,copepod-oithona,1,,
634,soloAUV 20220919-183251-1492.png,3225,1263,1346,1389,1590,1,-1,copepod,1,,
635,soloAUV 20220919-183252-1493.png,3226,1721,544,1795,634,1,-1,copepod,1,,
636,soloAUV 20220919-183255-1496.png,3229,2451,2490,2652,2616,1,-1,copepod,1,,
637,soloAUV 20220919-183259-1499.png,3232,2453,85,2671,284,1,-1,copepod-edge,1,(poly) 2671 112 2600 85 2453 223 2514 284 2671 112,
638,soloAUV 20220919-183259-1499.png,3232,3059,1016,3300,1219,1,-1,copepod,1,,
639,soloAUV 20220919-183259-1499.png,3232,1940,2487,2109,2664,1,-1,copepod,1,,
640,soloAUV 20220919-183301-1501.png,3234,3083,721,3263,866,1,-1,copepod,1,,
641,soloAUV 20220919-183303-1503.png,3236,1710,868,1815,962,1,-1,copepod,1,,
642,soloAUV 20220919-183305-1505.png,3238,2441,318,2676,516,1,-1,copepod-overlap,1,(poly) 2594 325 2441 419 2560 516 2652 361 2676 318 2594 325,
643,soloAUV 20220919-183305-1505.png,3238,847,1386,1012,1602,1,-1,copepod-edge,1,(poly) 1012 1425 847 1386 859 1602 1012 1483 1012 1425,
644,soloAUV 20220919-183305-1505.png,3238,1254,233,3337,657,1,-1,hydrozoa-maybe-overlap,1,(poly) 3296 657 3124 596 3005 395 2843 337 2703 412 2455 545 2257 555 1843 521 1484 444 1254 395 1377 301 1973 405 2371 427 2712 308 2845 235 2947 233 3146 356 3211 507 3298 579 3337 657 3296 657,
645,soloAUV 20220919-183308-1508.png,3241,2400,165,2890,1100,1,-1,ctenophore-maybe,1,(poly) 2771 165 2708 421 2544 645 2400 912 2469 926 2630 924 2775 1100 2890 1092 2834 916 2783 738 2628 775 2850 377 2859 205 2771 165,
646,soloAUV 20220919-183311-1510.png,3243,2435,527,2825,665,1,-1,ctenophore-maybe,1,(poly) 2818 609 2469 527 2435 578 2578 663 2825 665 2818 609,
647,soloAUV 20220919-183311-1510.png,3243,1944,1940,2225,2213,1,-1,ctenophore-maybe,1,(poly) 2149 1957 1990 2129 1944 2165 1944 2213 2032 2194 2225 1976 2160 1940 2149 1957,
648,soloAUV 20220919-183314-1513.png,3246,3109,523,3227,615,1,-1,copepod,1,,
649,soloAUV 20220919-183314-1513.png,3246,2111,2586,2212,2676,1,-1,copepod,1,,
650,soloAUV 20220919-183315-1514.png,3247,1736,1448,1837,1560,1,-1,copepod-maybe,1,,
651,soloAUV 20220919-183318-1516.png,3249,1935,338,2026,414,1,-1,copepod,1,,
652,soloAUV 20220919-183323-1521.png,3254,1699,253,1793,348,1,-1,copepod,1,,
653,soloAUV 20220919-183325-1523.png,3256,1724,2328,1785,2397,1,-1,copepod,1,,
654,soloAUV 20220919-183328-1526.png,3259,2259,102,2498,270,1,-1,copepod,1,,
655,soloAUV 20220919-183331-1528.png,3261,2431,1501,2568,1625,1,-1,copepod,1,,
656,soloAUV 20220919-183334-1531.png,3264,3355,1110,3493,1244,1,-1,copepod-edge,1,,
657,soloAUV 20220919-183334-1531.png,3264,2661,637,2736,702,1,-1,copepod-maybe,1,,
658,soloAUV 20220919-183335-1532.png,3265,2225,1952,2349,2037,1,-1,copepod,1,,
659,soloAUV 20220919-183335-1532.png,3265,2999,355,3158,524,1,-1,chaetognath-edge,1,(poly) 3093 355 2999 430 3000 522 3084 524 3158 419 3093 355,
660,soloAUV 20220919-183336-1533.png,3266,866,1142,1057,1293,1,-1,copepod,1,,
661,soloAUV 20220919-183336-1533.png,3266,1042,1441,1129,1533,1,-1,copepod,1,,
662,soloAUV 20220919-183344-1540.png,3273,1892,1639,1955,1695,1,-1,copepod-maybe,1,,
663,soloAUV 20220919-183346-1542.png,3275,2202,1658,2517,1816,1,-1,copepod,1,,
664,soloAUV 20220919-183347-1543.png,3276,2967,1924,3202,2062,1,-1,copepod,1,,
665,soloAUV 20220919-183348-1544.png,3277,3396,1103,3508,1298,1,-1,copepod-edge,1,(poly) 3478 1108 3396 1103 3396 1298 3508 1295 3506 1200 3478 1108,
666,soloAUV 20220919-183354-1549.png,3282,2612,1737,2794,1912,1,-1,copepod-centropages,1,,
667,soloAUV 20220919-183354-1549.png,3282,2858,1741,2929,1827,1,-1,copepod,1,,
668,soloAUV 20220919-183354-1549.png,3282,1897,1899,1972,1972,1,-1,copepod,1,,
669,soloAUV 20220919-183356-1551.png,3284,2547,1690,2730,1863,1,-1,copepod,1,,
670,soloAUV 20220919-183402-1556.png,3289,2021,466,2186,592,1,-1,copepod,1,,
671,soloAUV 20220919-183402-1556.png,3289,1387,1625,1580,1812,1,-1,copepod,1,,
672,soloAUV 20220919-183402-1556.png,3289,3062,1368,3165,1440,1,-1,unknown,1,,
673,soloAUV 20220919-183403-1557.png,3290,2728,2304,2911,2421,1,-1,copepod,1,,
674,soloAUV 20220919-183403-1557.png,3290,2340,699,2460,783,1,-1,copepod-maybe,1,,
675,soloAUV 20220919-183404-1558.png,3291,2171,1466,2384,1592,1,-1,copepod,1,,
676,soloAUV 20220919-183405-1559.png,3292,2305,610,2464,681,1,-1,copepod,1,,
677,soloAUV 20220919-183408-1562.png,3295,2224,192,2351,286,1,-1,copepod,1,,
678,soloAUV 20220919-183409-1563.png,3296,997,737,1210,850,1,-1,copepod,1,(poly) 1210 737 1030 741 997 813 1060 850 1166 840 1210 737,
679,soloAUV 20220919-183416-1569.png,3302,1772,1997,1921,2540,1,-1,ctenophore-maybe,1,(poly) 1863 2016 1921 2522 1848 2540 1772 2012 1865 1997 1863 2016,
680,soloAUV 20220919-183417-1570.png,3303,2607,1797,2721,1896,1,-1,copepod,1,,
681,soloAUV 20220919-183422-1574.png,3307,3109,1033,3216,1150,1,-1,copepod,1,,
682,soloAUV 20220919-183424-1576.png,3309,1207,2121,1314,2225,1,-1,copepod-maybe,1,,
683,soloAUV 20220919-183425-1577.png,3310,910,1049,972,1128,1,-1,copepod,1,,
684,soloAUV 20220919-183425-1577.png,3310,1965,2463,2305,2760,1,-1,salp-maybe,1,(poly) 2190 2760 2305 2506 2186 2463 1965 2747 2070 2758 2190 2760,
685,soloAUV 20220919-183427-1578.png,3311,2604,2218,2803,2374,1,-1,copepod,1,,
686,soloAUV 20220919-183428-1579.png,3312,887,1167,1008,1275,1,-1,copepod,1,,
687,soloAUV 20220919-183429-1580.png,3313,985,1729,1041,1787,1,-1,copepod-maybe,1,,
688,soloAUV 20220919-183429-1580.png,3313,2864,1113,2949,1196,1,-1,copepod-maybe,1,,
689,soloAUV 20220919-183430-1581.png,3314,2997,2005,3106,2103,1,-1,copepod,1,,
690,soloAUV 20220919-183430-1581.png,3314,1370,2218,1506,2338,1,-1,copepod,1,,
691,soloAUV 20220919-183430-1581.png,3314,2179,1246,2286,1359,1,-1,copepod,1,,
692,soloAUV 20220919-183430-1581.png,3314,2292,745,2410,877,1,-1,copepod,1,,
693,soloAUV 20220919-183432-1583.png,3316,2433,1443,2638,1629,1,-1,crustacea-maybe,1,(poly) 2584 1455 2433 1585 2477 1629 2638 1485 2594 1443 2584 1455,
694,soloAUV 20220919-183432-1583.png,3316,1748,1881,1835,1977,1,-1,copepod,1,,
695,soloAUV 20220919-183433-1584.png,3317,1831,427,1897,494,1,-1,copepod,1,,
696,soloAUV 20220919-183436-1587.png,3320,1487,610,1645,731,1,-1,copepod,1,,
697,soloAUV 20220919-183437-1588.png,3321,1840,2566,2028,2663,1,-1,copepod,1,,
698,soloAUV 20220919-183437-1588.png,3321,970,1698,1093,1780,1,-1,copepod,1,,
699,soloAUV 20220919-183442-1592.png,3325,2959,1722,3102,1872,1,-1,copepod,1,,
700,soloAUV 20220919-183442-1592.png,3325,1651,1696,1758,1799,1,-1,copepod,1,,
701,soloAUV 20220919-183443-1593.png,3326,1490,686,1612,758,1,-1,copepod,1,,
702,soloAUV 20220919-183448-1597.png,3330,3179,1817,3437,1980,1,-1,copepod-edge,1,(poly) 3405 1817 3179 1940 3201 1980 3318 1927 3385 1939 3407 1894 3437 1830 3405 1817,
703,soloAUV 20220919-183449-1598.png,3331,2800,472,2963,564,1,-1,copepod,1,,
704,soloAUV 20220919-183451-1600.png,3333,1030,1566,1122,1669,1,-1,copepod,1,,
705,soloAUV 20220919-183452-1601.png,3334,2332,1971,2586,2113,1,-1,copepod,1,,
706,soloAUV 20220919-183454-1603.png,3336,1600,667,1680,736,1,-1,copepod,1,,
707,soloAUV 20220919-183454-1603.png,3336,3135,1143,3347,1310,1,-1,copepod,1,,
708,soloAUV 20220919-183457-1606.png,3339,2140,1162,2213,1233,1,-1,copepod,1,,
709,soloAUV 20220919-183500-1608.png,3341,2373,584,2442,647,1,-1,copepod,1,,
710,soloAUV 20220919-183505-1613.png,3346,2115,718,2251,823,1,-1,copepod,1,,
711,soloAUV 20220919-183509-1616.png,3349,2873,254,2995,359,1,-1,amphipod-maybe,1,,
712,soloAUV 20220919-183510-1617.png,3350,926,1592,1021,1673,1,-1,copepod,1,,
713,soloAUV 20220919-183511-1618.png,3351,2138,573,2255,693,1,-1,copepod,1,,
714,soloAUV 20220919-183511-1618.png,3351,1868,1013,1979,1095,1,-1,copepod,1,,
715,soloAUV 20220919-183511-1618.png,3351,2113,2036,2247,2147,1,-1,copepod,1,,
716,soloAUV 20220919-183512-1619.png,3352,2689,1397,2817,1493,1,-1,copepod,1,,
717,soloAUV 20220919-183513-1620.png,3353,2438,391,2593,486,1,-1,copepod,1,,
718,soloAUV 20220919-183513-1620.png,3353,2707,2082,2932,2291,1,-1,copepod,1,,
719,soloAUV 20220919-183514-1621.png,3354,2554,891,2590,943,1,-1,copepod-maybe,1,,
720,soloAUV 20220919-183516-1622.png,3355,2137,339,2211,407,1,-1,copepod,1,,
721,soloAUV 20220919-183520-1626.png,3359,2846,389,3158,632,1,-1,ctenophore-maybe,1,(poly) 2846 598 2894 470 2961 424 3009 441 3024 483 3056 475 3089 428 3125 389 3158 420 3024 581 2982 571 2968 504 2947 546 2909 596 2890 626 2873 632 2856 613 2846 598,
722,soloAUV 20220919-183523-1629.png,3362,1445,1809,1642,1955,1,-1,copepod,1,,
723,soloAUV 20220919-183525-1631.png,3364,1286,2050,1397,2180,1,-1,copepod,1,,
724,soloAUV 20220919-183526-1632.png,3365,1696,1810,1924,2073,1,-1,crustacea,1,(poly) 1696 2046 1745 2073 1924 1844 1877 1810 1696 2046,
725,soloAUV 20220919-183528-1633.png,3366,1432,1133,1723,1372,1,-1,salp-maybe,1,(poly) 1696 1188 1568 1133 1432 1276 1520 1372 1723 1226 1696 1188,
726,soloAUV 20220919-183529-1634.png,3367,1313,513,1397,584,1,-1,copepod,1,,
727,soloAUV 20220919-183530-1635.png,3368,2717,2264,2803,2324,1,-1,copepod,1,,
728,soloAUV 20220919-183532-1637.png,3370,2370,281,2480,353,1,-1,copepod,1,,
729,soloAUV 20220919-183532-1637.png,3370,1090,578,1177,653,1,-1,copepod,1,(poly) 1148 582 1104 616 1090 637 1108 653 1135 643 1177 600 1160 578 1148 582,
730,soloAUV 20220919-183533-1638.png,3371,2972,1898,3155,2019,1,-1,copepod,1,,
731,soloAUV 20220919-183533-1638.png,3371,3000,1048,3216,1157,1,-1,copepod,1,,
732,soloAUV 20220919-183533-1638.png,3371,2239,528,2363,637,1,-1,copepod,1,,
733,soloAUV 20220919-183534-1639.png,3372,1306,427,1432,520,1,-1,copepod,1,,
734,soloAUV 20220919-183535-1640.png,3373,3072,1365,3241,1465,1,-1,copepod,1,,
735,soloAUV 20220919-183537-1641.png,3374,2740,2121,2935,2249,1,-1,copepod,1,,
736,soloAUV 20220919-183537-1641.png,3374,3194,926,3357,1066,1,-1,copepod,1,,
737,soloAUV 20220919-183537-1641.png,3374,2249,1802,2316,1869,1,-1,copepod-maybe,1,,
738,soloAUV 20220919-183537-1641.png,3374,2266,2166,2324,2250,1,-1,copepod-maybe,1,,
739,soloAUV 20220919-183538-1642.png,3375,2849,1706,2956,1815,1,-1,copepod,1,,
740,soloAUV 20220919-183538-1642.png,3375,2241,964,2404,1073,1,-1,copepod,1,,
741,soloAUV 20220919-183540-1644.png,3377,2090,1297,2283,1450,1,-1,copepod,1,,
742,soloAUV 20220919-183545-1649.png,3382,2352,2052,2572,2218,1,-1,copepod,1,,
743,soloAUV 20220919-183545-1649.png,3382,1505,1453,1644,1542,1,-1,crustacea-maybe,1,,
744,soloAUV 20220919-183548-1651.png,3384,1908,1648,2120,1828,1,-1,copepod,1,,
745,soloAUV 20220919-183549-1652.png,3385,992,966,1080,1056,1,-1,copepod,1,,
746,soloAUV 20220919-183549-1652.png,3385,2990,601,3114,702,1,-1,copepod,1,,
747,soloAUV 20220919-183549-1652.png,3385,2604,713,2663,758,1,-1,copepod-maybe,1,,
748,soloAUV 20220919-183549-1652.png,3385,2941,867,3012,939,1,-1,copepod-maybe,1,,
749,soloAUV 20220919-183551-1654.png,3387,925,1802,1038,1890,1,-1,copepod,1,(poly) 925 1820 953 1890 1038 1857 1024 1802 925 1820,
750,soloAUV 20220919-183552-1655.png,3388,2114,2293,2286,2452,1,-1,obelia-maybe,1,,
751,soloAUV 20220919-183554-1657.png,3390,962,841,1137,995,1,-1,copepod,1,(poly) 1118 841 991 858 962 975 1008 995 1137 861 1118 841,
752,soloAUV 20220919-183555-1658.png,3391,1497,1363,1719,1521,1,-1,copepod,1,,
753,soloAUV 20220919-183557-1659.png,3392,2098,15,2287,103,1,-1,copepod,1,(poly) 2282 27 2182 15 2098 61 2105 87 2176 87 2238 103 2287 75 2282 27,
754,soloAUV 20220919-183557-1659.png,3392,1416,1239,1565,1472,1,-1,copepod,1,(poly) 1492 1239 1416 1344 1437 1472 1551 1386 1565 1313 1492 1239,
755,soloAUV 20220919-183558-1660.png,3393,2220,453,2333,558,1,-1,copepod,1,,
756,soloAUV 20220919-183558-1660.png,3393,2201,1130,2364,1317,1,-1,copepod,1,(poly) 2289 1130 2201 1317 2282 1317 2358 1243 2364 1130 2289 1130,
757,soloAUV 20220919-183558-1660.png,3393,3056,1456,3264,1600,1,-1,copepod,1,(poly) 3119 1456 3056 1593 3117 1600 3264 1541 3241 1509 3169 1461 3119 1456,
758,soloAUV 20220919-183559-1661.png,3394,2330,1453,2499,1538,1,-1,copepod,1,,
759,soloAUV 20220919-183601-1663.png,3396,1844,2125,2037,2257,1,-1,copepod,1,,
760,soloAUV 20220919-183601-1663.png,3396,1445,285,1588,376,1,-1,copepod-overlap,1,(poly) 1575 285 1445 322 1464 371 1509 376 1588 327 1575 285,
761,soloAUV 20220919-183601-1663.png,3396,1468,256,1729,418,1,-1,copepod-overlap,1,(poly) 1701 259 1597 310 1468 396 1500 418 1614 389 1729 283 1713 256 1701 259,
762,soloAUV 20220919-183601-1663.png,3396,2099,127,2234,216,1,-1,copepod,1,,
763,soloAUV 20220919-183602-1664.png,3397,2321,501,2459,620,1,-1,copepod,1,,
764,soloAUV 20220919-183604-1666.png,3399,1774,216,1886,322,1,-1,copepod,1,,
765,soloAUV 20220919-183605-1667.png,3400,1192,1284,1433,1521,1,-1,copepod,1,(poly) 1356 1284 1419 1370 1433 1517 1381 1521 1347 1441 1249 1490 1192 1422 1312 1351 1286 1288 1356 1284,
766,soloAUV 20220919-183606-1668.png,3401,2859,1735,2966,1915,1,-1,copepod,1,,
767,soloAUV 20220919-183606-1668.png,3401,2484,825,2710,934,1,-1,copepod,1,,
768,soloAUV 20220919-183606-1668.png,3401,2349,657,2433,760,1,-1,amphipod-maybe,1,,
769,soloAUV 20220919-183606-1668.png,3401,2593,364,2672,454,1,-1,copepod,1,,
770,soloAUV 20220919-183606-1668.png,3401,2013,2248,2138,2335,1,-1,copepod,1,,
771,soloAUV 20220919-183606-1668.png,3401,2449,55,2590,162,1,-1,unknown-edge,1,(poly) 2590 80 2515 55 2449 127 2516 162 2590 80,
772,soloAUV 20220919-183607-1669.png,3402,1899,500,2020,590,1,-1,copepod,1,,
773,soloAUV 20220919-183607-1669.png,3402,2824,1097,3055,1273,1,-1,copepod,1,,
774,soloAUV 20220919-183607-1669.png,3402,3314,1705,3415,1797,1,-1,copepod,1,,
775,soloAUV 20220919-183607-1669.png,3402,2968,1802,3119,1963,1,-1,copepod,1,,
776,soloAUV 20220919-183609-1670.png,3403,3224,770,3335,856,1,-1,copepod,1,,
777,soloAUV 20220919-183609-1670.png,3403,1530,1466,1658,1592,1,-1,copepod,1,,
778,soloAUV 20220919-183609-1670.png,3403,2687,1946,2769,2047,1,-1,copepod,1,,
779,soloAUV 20220919-184610-001.png,3430,1909,2201,2026,2381,1,-1,copepod,1,,
780,soloAUV 20220919-184610-001.png,3430,2207,2085,2351,2272,1,-1,copepod,1,,
781,soloAUV 20220919-184611-002.png,3431,2767,850,2874,1003,1,-1,copepod,1,,
782,soloAUV 20220919-184611-002.png,3431,2710,1972,2836,2064,1,-1,copepod-maybe,1,,
783,soloAUV 20220919-184612-003.png,3432,2194,2660,2303,2758,1,-1,copepod,1,,
784,soloAUV 20220919-184615-006.png,3435,1512,478,1765,744,1,-1,copepod-centropages,1,,
785,soloAUV 20220919-184615-006.png,3435,3102,833,3269,942,1,-1,copepod-maybe,1,,
786,soloAUV 20220919-184617-008.png,3437,1055,937,1202,1014,1,-1,crustacea-maybe,1,,
787,soloAUV 20220919-184624-014.png,3443,1880,2010,2009,2520,1,-1,ctenophore-maybe,1,(poly) 1880 2139 1931 2010 1979 2020 2009 2127 1964 2520 1899 2519 1942 2132 1880 2139,
788,soloAUV 20220919-184630-020.png,3449,1989,1643,2159,1779,1,-1,copepod,1,,
789,soloAUV 20220919-184633-023.png,3452,953,1637,1196,1825,1,-1,copepod,1,,
790,soloAUV 20220919-184633-023.png,3452,3189,476,3313,620,1,-1,unknown-edge,1,(poly) 3200 476 3189 536 3203 590 3267 620 3313 620 3277 554 3229 484 3200 476,
791,soloAUV 20220919-184635-025.png,3454,1120,1684,1324,1832,1,-1,copepod,1,,
792,soloAUV 20220919-184636-026.png,3455,1324,2383,1454,2471,1,-1,copepod-maybe-edge,1,(poly) 1324 2424 1370 2471 1454 2426 1437 2383 1324 2424,
793,soloAUV 20220919-184637-027.png,3456,2666,2177,2828,2284,1,-1,copepod,1,,
794,soloAUV 20220919-184640-030.png,3459,2724,2100,2892,2232,1,-1,copepod,1,,
795,soloAUV 20220919-184644-034.png,3463,2989,1519,3066,1615,1,-1,copepod-maybe,1,,
796,soloAUV 20220919-184647-036.png,3465,1922,1407,2094,1570,1,-1,appendicularian,1,,
797,soloAUV 20220919-184650-039.png,3468,2462,259,2721,429,1,-1,copepod,1,,
798,soloAUV 20220919-184653-042.png,3471,1143,1207,1257,1282,1,-1,copepod,1,,
799,soloAUV 20220919-184653-042.png,3471,1432,2240,1557,2320,1,-1,unknown,1,,
800,soloAUV 20220919-184658-047.png,3476,1101,806,1308,925,1,-1,copepod,1,,
801,soloAUV 20220919-184701-050.png,3479,2292,2348,2377,2423,1,-1,ostracod-maybe,1,,
802,soloAUV 20220919-184703-052.png,3481,1835,1986,2021,2130,1,-1,copepod,1,,
803,soloAUV 20220919-184711-059.png,3488,2165,2395,2382,2626,1,-1,unknown,1,(poly) 2329 2395 2382 2423 2230 2626 2165 2586 2329 2395,
804,soloAUV 20220919-184720-068.png,3497,2326,177,2590,332,1,-1,crustacea-maybe,1,(poly) 2570 177 2590 231 2344 332 2326 276 2570 177,
805,soloAUV 20220919-184722-070.png,3499,2529,2019,2646,2115,1,-1,copepod,1,,
806,soloAUV 20220919-184724-072.png,3501,1877,423,3202,1287,1,-1,ctenophore-maybe,1,(poly) 3143 423 3202 489 2065 1142 2105 1222 1928 1287 1877 1280 1897 1198 1995 1117 2831 581 3143 423,
807,soloAUV 20220919-184724-072.png,3501,1035,951,1121,1015,1,-1,copepod-maybe,1,,
808,soloAUV 20220919-184724-072.png,3501,1318,2116,1375,2183,1,-1,copepod,1,,
809,soloAUV 20220919-184733-081.png,3510,2771,1381,2949,1566,1,-1,copepod,1,,
810,soloAUV 20220919-184733-081.png,3510,2068,1174,2175,1274,1,-1,unknown,1,,
811,soloAUV 20220919-184733-081.png,3510,2835,1973,2903,2046,1,-1,copepod,1,,
812,soloAUV 20220919-184735-082.png,3511,2527,2271,2684,2396,1,-1,copepod-centropages,1,,
813,soloAUV 20220919-184738-085.png,3514,1342,1218,1609,1377,1,-1,copepod,1,,
814,soloAUV 20220919-184744-091.png,3520,2625,523,2820,630,1,-1,copepod,1,,
815,soloAUV 20220919-184752-098.png,3527,2833,1139,3049,1302,1,-1,copepod,1,,
816,soloAUV 20220919-184752-098.png,3527,3129,1732,3257,1877,1,-1,copepod,1,,
817,soloAUV 20220919-184752-098.png,3527,2037,1558,2160,1682,1,-1,appendicularian,1,,
818,soloAUV 20220919-184752-098.png,3527,1079,1956,1202,2017,1,-1,copepod,1,,
819,soloAUV 20220919-184754-100.png,3529,3068,455,3196,601,1,-1,copepod,1,,
820,soloAUV 20220919-184755-101.png,3530,2674,1815,2819,1899,1,-1,copepod,1,,
821,soloAUV 20220919-184755-101.png,3530,2591,240,2702,350,1,-1,cirripedia-cypris-maybe,1,,
822,soloAUV 20220919-184756-102.png,3531,1924,718,2169,855,1,-1,copepod,1,,
823,soloAUV 20220919-184756-102.png,3531,1323,1086,1651,1356,1,-1,copepod-maybe,1,,
824,soloAUV 20220919-184757-103.png,3532,2079,24,2276,97,1,-1,copepod-edge,1,(poly) 2255 27 2190 24 2150 61 2089 58 2079 70 2162 97 2265 93 2276 67 2211 64 2255 27,
825,soloAUV 20220919-184800-106.png,3535,1224,1619,1334,1714,1,-1,crustacea-maybe,1,(poly) 1237 1625 1334 1619 1330 1711 1224 1714 1237 1625,
826,soloAUV 20220919-184801-107.png,3536,2015,1462,2114,1537,1,-1,copepod-maybe,1,,
827,soloAUV 20220919-184808-113.png,3542,2611,2119,2785,2272,1,-1,copepod,1,,
828,soloAUV 20220919-184811-116.png,3545,2056,1221,2261,1395,1,-1,copepod,1,,
829,soloAUV 20220919-184818-122.png,3551,1539,1675,1656,1802,1,-1,copepod,1,,
830,soloAUV 20220919-184819-123.png,3552,1155,1628,1233,1696,1,-1,copepod-maybe,1,,
831,soloAUV 20220919-184825-129.png,3558,1052,1284,1236,1430,1,-1,copepod,1,,
832,soloAUV 20220919-184828-131.png,3560,1837,1293,1970,1467,1,-1,copepod-centropages,1,,
833,soloAUV 20220919-184829-132.png,3561,1980,2113,2167,2222,1,-1,copepod-maybe,1,,
